lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type,Describe
2833654,manualWeld,manualWeld,THT,5,0,0.0,expand,"1.5kV 310J 440pF@1kHz 550V 6.5kA 745V 819V~1.001kV 插件,P=7.5mm Varistors ROHS"
2835514,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2835518,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2839101,manualWeld,manualWeld,THT,1,0,0.0,expand,
2840286,manualWeld,manualWeld,THT,1,0,0.0,expand,-40℃~+85℃ 25MHz 3.3V、5V 7mA HCMOS ±500ppb SMD5032-10P Temperature Compensated Crystal Oscillators (TCXO) ROHS
2840290,manualWeld,manualWeld,THT,5,5,0.0,expand,
2842695,manualWeld,manualWeld,THT,5,0,0.0,expand,
2843287,manualWeld,manualWeld,THT,5,5,0.0,expand,
2844196,manualWeld,manualWeld,THT,5,5,0.0,expand,"-25℃~+105℃ 16mm 20mm 22uF 450V ±20% 插件,16x20mm Aluminum Electrolytic Capacitors - Leaded ROHS"
2846550,manualWeld,manualWeld,THT,5,5,0.0,expand,
2856310,manualWeld,manualWeld,THT,2,0,0.0,expand,
2859576,manualWeld,manualWeld,THT,5,0,0.0,expand,
2859604,manualWeld,manualWeld,THT,2,0,0.0,expand,
2860813,manualWeld,manualWeld,THT,5,0,0.0,expand,
2860972,manualWeld,manualWeld,THT,5,0,0.0,expand,
2861363,smtWeld,smtWeld,SMT,5,2,0.0,expand,"-55℃~+125℃ 1 1.5V、2.1V、3.85V 1.9V、2.9V、4.4V 100mV、440mV 10uA 2 2V~5.5V 500mV、900mV、1.65V 74AHC 8mA 8mA 9.5ns@5V,50pF AND Gate Overvoltage-tolerant input Push-pull Schmitt trigger SOT-23-5 Logic Gates ROHS"
2861371,manualWeld,manualWeld,THT,5,0,0.0,expand,"SOT-23-6 Buffers, Drivers, Receivers, Transceivers ROHS"
2861888,manualWeld,manualWeld,THT,5,0,0.0,expand,
2864455,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2865389,manualWeld,manualWeld,THT,5,0,0.0,expand,
2866204,manualWeld,manualWeld,THT,5,0,0.0,expand,
2866460,manualWeld,manualWeld,THT,5,5,0.0,expand,
2867782,manualWeld,manualWeld,THT,5,0,0.0,expand,
2867925,manualWeld,manualWeld,THT,5,5,0.0,expand,
2868473,manualWeld,manualWeld,THT,1,0,0.0,expand,
2871586,manualWeld,manualWeld,THT,5,0,0.0,expand,
2872151,manualWeld,manualWeld,THT,5,0,0.0,expand,
2887507,manualWeld,manualWeld,THT,5,5,0.0,expand,-55℃~+150℃ 1.7V@1A 1A 35ns 5uA@600V 600V SOD-123FL Fast Recovery / High Efficiency Diodes ROHS
2887523,manualWeld,manualWeld,THT,5,5,0.0,expand,
2887544,manualWeld,manualWeld,THT,5,5,0.0,expand,
2887601,manualWeld,manualWeld,THT,5,5,0.0,expand,
2887615,manualWeld,manualWeld,THT,5,5,0.0,expand,
2887628,manualWeld,manualWeld,THT,5,0,0.0,expand,-55℃~+150℃@(Tj) 1.1V@12.5A 10uA@1kV 1kV 25A 350A Single-Phase Rectifier GBU Bridge Rectifiers ROHS
2887639,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2887896,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2889366,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2891987,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2892153,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2892155,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892162,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892170,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892172,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892196,manualWeld,manualWeld,THT,5,5,0.0,expand,
2893049,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896643,manualWeld,manualWeld,THT,1,0,0.0,expand,
2896644,manualWeld,manualWeld,THT,1,0,0.0,expand,
2904528,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2904900,manualWeld,manualWeld,THT,5,5,0.0,expand,
2904902,manualWeld,manualWeld,THT,5,0,0.0,expand,
2905607,manualWeld,manualWeld,THT,5,5,0.0,expand,
2905610,manualWeld,manualWeld,THT,5,0,0.0,expand,SOT-223 Pre-ordered Products ROHS
2906779,manualWeld,manualWeld,THT,5,0,0.0,expand,
2908308,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913033,manualWeld,manualWeld,THT,1,0,0.0,expand,
2913904,manualWeld,manualWeld,THT,5,5,0.0,expand,
2914327,manualWeld,manualWeld,THT,1,0,0.0,expand,
2916217,manualWeld,manualWeld,THT,1,0,0.0,expand,
2923679,manualWeld,manualWeld,THT,5,5,0.0,expand,
2924796,manualWeld,manualWeld,THT,5,0,0.0,expand,插件 DIP Switches ROHS
2924800,manualWeld,manualWeld,THT,5,0,0.0,expand,
2927730,manualWeld,manualWeld,THT,5,5,0.0,expand,
2927731,manualWeld,manualWeld,THT,5,5,0.0,expand,
2928343,manualWeld,manualWeld,THT,5,5,0.0,expand,"33uH Unshielded Inductor ±10% SMD,2.5x2.8mm Power Inductors ROHS"
2928928,manualWeld,manualWeld,THT,1,0,0.0,expand,
2931210,manualWeld,manualWeld,THT,1,0,0.0,expand,
2931737,manualWeld,manualWeld,THT,5,5,0.0,expand,
2931741,manualWeld,manualWeld,THT,5,5,0.0,expand,
2931755,manualWeld,manualWeld,THT,5,5,0.0,expand,
2931772,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2931965,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2931968,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2936849,manualWeld,manualWeld,THT,1,0,0.0,expand,
2941408,manualWeld,manualWeld,THT,5,5,0.0,expand,
2943195,manualWeld,manualWeld,THT,1,0,0.0,expand,
2944844,manualWeld,manualWeld,THT,1,0,0.0,expand,
2960332,manualWeld,manualWeld,THT,5,5,0.0,expand,
2973644,manualWeld,manualWeld,THT,1,0,0.0,expand,
2973651,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2973668,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2973670,manualWeld,manualWeld,THT,1,0,0.0,expand,
2973800,manualWeld,manualWeld,THT,5,5,0.0,expand,
2974000,manualWeld,manualWeld,THT,1,0,0.0,expand,
2974001,manualWeld,manualWeld,THT,1,0,0.0,expand,"1.65V~2V 100,000 cycles 11uA 128Mbit 133MHz 20 Years 250us SPI WSON-8-EP(5x6) NOR FLASH ROHS"
2974609,manualWeld,manualWeld,THT,1,0,0.0,expand,
2976977,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2979272,smtWeld,smtWeld,SMT,5,1,0.0,expand,
2979905,manualWeld,manualWeld,THT,2,0,0.0,expand,
2982861,manualWeld,manualWeld,THT,2,0,0.0,expand,
2983022,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2983827,manualWeld,manualWeld,THT,5,0,0.0,expand,
2983837,manualWeld,manualWeld,THT,5,5,0.0,expand,SOT23-8 Operational Amplifier ROHS
2983843,smtWeld,smtWeld,SMT,5,0,0.0,expand,SOT-23-6 DC-DC Converters ROHS
2984687,manualWeld,manualWeld,THT,5,5,0.0,expand,"-55℃~+250℃ 10Ω 5W 750V Cement Resistor ±5% 插件,P=4.5mm Through Hole Resistors ROHS"
2986325,manualWeld,manualWeld,THT,1,0,0.0,expand,
2987754,manualWeld,manualWeld,THT,5,5,0.0,expand,
2988427,manualWeld,manualWeld,THT,1,0,0.0,expand,
2988506,manualWeld,manualWeld,THT,1,0,0.0,expand,
2992000,manualWeld,manualWeld,THT,5,5,0.0,expand,
2997131,manualWeld,manualWeld,THT,5,5,0.0,expand,
2999058,manualWeld,manualWeld,THT,5,0,0.0,expand,
3003563,manualWeld,manualWeld,THT,1,0,0.0,expand,
3008463,manualWeld,manualWeld,THT,5,0,0.0,expand,
3011291,manualWeld,manualWeld,THT,5,0,0.0,expand,
3013910,manualWeld,manualWeld,THT,1,0,0.0,expand,
3013911,manualWeld,manualWeld,THT,1,0,0.0,expand,
3015166,manualWeld,manualWeld,THT,1,0,0.0,expand,108MHz 12bit 12bit 512KB 80 FLASH LQFP-100(14x14) Microcontrollers (MCU/MPU/SOC) ROHS
3015493,manualWeld,manualWeld,THT,2,0,0.0,expand,
423355,manualWeld,manualWeld,THT,5,5,0.0,expand,
67495,manualWeld,manualWeld,THT,5,5,0.0,expand,
268090,manualWeld,manualWeld,THT,5,5,0.0,expand,
2997131,manualWeld,manualWeld,THT,5,5,0.0,expand,
1623760,manualWeld,manualWeld,THT,1,0,0.0,expand,
968077,manualWeld,manualWeld,THT,5,5,0.0,expand,
596812,manualWeld,manualWeld,THT,5,5,0.0,expand,
1623694,manualWeld,manualWeld,THT,1,0,0.0,expand,
115595,manualWeld,manualWeld,THT,5,5,0.0,expand,
1550661,manualWeld,manualWeld,THT,5,5,0.0,expand,
2905610,manualWeld,manualWeld,THT,5,5,0.0,expand,
367591,manualWeld,manualWeld,THT,5,5,0.0,expand,
513253,manualWeld,manualWeld,THT,5,5,0.0,expand,
183687,manualWeld,manualWeld,THT,5,5,0.0,expand,
124768,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892172,manualWeld,manualWeld,THT,5,5,0.0,expand,
596741,manualWeld,manualWeld,THT,5,5,0.0,expand,
715952,manualWeld,manualWeld,THT,1,0,0.0,expand,
1623693,manualWeld,manualWeld,THT,1,0,0.0,expand,
1623758,manualWeld,manualWeld,THT,1,0,0.0,expand,
18330,manualWeld,manualWeld,THT,5,5,0.0,expand,
217648,manualWeld,manualWeld,THT,5,5,0.0,expand,
2653819,manualWeld,manualWeld,THT,5,5,0.0,expand,
1623783,manualWeld,manualWeld,THT,1,0,0.0,expand,
180290,manualWeld,manualWeld,THT,5,5,0.0,expand,
123437,manualWeld,manualWeld,THT,5,5,0.0,expand,
2760006,manualWeld,manualWeld,THT,5,5,0.0,expand,
246415,manualWeld,manualWeld,THT,5,5,0.0,expand,
969104,manualWeld,manualWeld,THT,5,5,0.0,expand,
722174,manualWeld,manualWeld,THT,1,0,0.0,expand,
529223,manualWeld,manualWeld,THT,5,5,0.0,expand,
2762761,manualWeld,manualWeld,THT,5,5,0.0,expand,
2663035,manualWeld,manualWeld,THT,5,5,0.0,expand,
2761045,manualWeld,manualWeld,THT,5,5,0.0,expand,
2931755,manualWeld,manualWeld,THT,5,5,0.0,expand,
267243,manualWeld,manualWeld,THT,5,5,0.0,expand,
513262,manualWeld,manualWeld,THT,5,5,0.0,expand,
1621752,manualWeld,manualWeld,THT,1,0,0.0,expand,
1550893,manualWeld,manualWeld,THT,5,5,0.0,expand,
2923679,manualWeld,manualWeld,THT,5,5,0.0,expand,
19077466,smtWeld,smtWeld,SMT,20,6,0.0,expand,
19077472,smtWeld,smtWeld,SMT,10,4,0.0,expand,
19077483,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077483,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077532,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2892786,smtWeld,smtWeld,SMT,20,5,0.0,expand,
9900002510,manualWeld,manualWeld,THT,5,5,0.0,expand,
19077510,smtWeld,smtWeld,SMT,15,4,0.0,expand,
7502719,smtWeld,smtWeld,SMT,20,6,0.0,expand,
19077536,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199194,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199120,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199122,smtWeld,smtWeld,SMT,15,4,0.0,expand,
18199136,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199141,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199160,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077486,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077492,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646278,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+150℃ 150A 1mA@40V 40V 450mV@5A 5A Standalone SMB Schottky Diodes ROHS
28646279,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646280,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+125℃ 2A 40V 450mV@2A 500uA@40V 50A Standalone SMB Schottky Diodes ROHS
28646281,smtWeld,smtWeld,SMT,5,4,0.0,expand,
28646282,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646284,smtWeld,smtWeld,SMT,5,2,0.0,expand,
28646286,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41375118,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41376089,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41376090,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41376091,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41376092,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41376094,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41376104,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410770,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410771,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410773,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410774,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410776,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410780,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410783,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+150℃ 200uA@80V 3A 80A 80V 850mV@3A Standalone SMB Schottky Diodes ROHS
41410784,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+125℃ 120A 150uA@20V 20V 550mV@5A 5A Standalone SMC Schottky Diodes ROHS
41410785,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 120A 150uA@80V 5A 80V 850mV@5A Standalone SMC Schottky Diodes ROHS
41410788,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410789,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410794,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41410796,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41410797,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41410798,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41410799,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41410800,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41410802,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41411741,smtWeld,smtWeld,SMT,5,4,0.0,expand,
41411742,smtWeld,smtWeld,SMT,5,4,0.0,expand,
41411744,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411745,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411746,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411749,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411751,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411755,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411757,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411758,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411759,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411760,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411761,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411763,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411765,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411768,smtWeld,smtWeld,SMT,15,4,0.0,expand,
41411769,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41411774,smtWeld,smtWeld,SMT,5,4,0.0,expand,
41411775,smtWeld,smtWeld,SMT,5,4,0.0,expand,
41411776,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41411777,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+150℃ 100V 3A 500uA@100V 600mV@3A 80A Standalone SMAF Schottky Diodes ROHS
41411778,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41411779,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41411781,smtWeld,smtWeld,SMT,5,2,0.0,expand,
41411782,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371538,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371542,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 1 1.5kW@10/1000us 100V 123V 162V 1uA 9.3A IEC 61000-4-2 TVS Unidirectional SMC(DO-214AB) ESD and Surge Protection (TVS/ESD) ROHS
42371543,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371544,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371545,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371547,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371548,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371549,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371550,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 1 1.5kW@10/1000us 15V 18.5V 1uA 24.4V 61.5A IEC 61000-4-2 TVS Unidirectional SMC(DO-214AB) ESD and Surge Protection (TVS/ESD) ROHS
42371551,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371552,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371555,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371556,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371557,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371558,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371716,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371719,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 1 2uA 3kW@10/1000us 41.3A 45V 55.3V 72.7V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS/ESD) ROHS
42371721,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371722,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371723,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371724,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371725,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371727,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371730,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371731,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371733,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371737,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371738,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371739,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371741,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371743,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371745,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42371747,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371749,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371750,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371752,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371753,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371754,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371755,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371756,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371757,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42371760,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+150℃ 100uA@1V 2.28V~2.52V、2.28V~2.52V 2.4V、2.4V 30Ω、30Ω 500mW、500mW SOD-123 Zener Diodes ROHS
42387454,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+150℃ 1 Independent 10.78V~11.22V 100nA@8V 11V、11V 150Ω 200mW、200mW 20Ω SOD-323 Zener Diodes ROHS
42394394,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394395,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394396,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394397,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+150℃ 1 11.27A 1uA 22V 26.9V 35.5V 400W@10/1000us Bidirectional IEC 61000-4-2 TVS DO-214AC(SMA) ESD and Surge Protection (TVS/ESD) ROHS
42394398,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394399,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394400,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394401,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394402,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394403,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394406,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394408,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394410,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394412,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+150℃ 1 171V 2.2A 210V 274V 5uA 600W IEC 61000-4-2 TVS Unidirectional SMB ESD and Surge Protection (TVS/ESD) ROHS
42394417,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42394420,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42394428,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42394438,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42394457,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42406051,smtWeld,smtWeld,SMT,5,1,0.0,expand,
42406052,smtWeld,smtWeld,SMT,5,1,0.0,expand,
42406053,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42406055,manualWeld,manualWeld,THT,1,0,0.0,expand,
42406056,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406057,manualWeld,manualWeld,THT,1,0,0.0,expand,
42406058,manualWeld,manualWeld,THT,1,0,0.0,expand,
42406059,manualWeld,manualWeld,THT,1,0,0.0,expand,
42406060,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406061,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406062,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406063,manualWeld,manualWeld,THT,1,0,0.0,expand,-55℃~+150℃ 10uA 15A 380A 600V 920mV@7.5A Single-Phase Rectifier GBJ Bridge Rectifiers ROHS
42406064,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406065,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406066,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406067,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406068,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406069,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406070,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406071,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406072,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406073,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406074,manualWeld,manualWeld,THT,2,0,0.0,expand,
42406075,manualWeld,manualWeld,THT,2,0,0.0,expand,
42413887,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413893,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413899,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413902,smtWeld,smtWeld,SMT,10,4,0.0,expand,
42413903,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413904,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413905,smtWeld,smtWeld,SMT,5,4,0.0,expand,
42413906,smtWeld,smtWeld,SMT,10,4,0.0,expand,
7502704,manualWeld,manualWeld,THT,5,5,0.0,expand,
7502728,manualWeld,manualWeld,THT,2,0,0.0,expand,
41411741,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371745,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42406052,smtWeld,smtWeld,SMT,5,1,0.0,expand,
42387454,smtWeld,smtWeld,SMT,20,6,0.0,expand,
41411758,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41411776,smtWeld,smtWeld,SMT,2,0,0.0,expand,
41410776,smtWeld,smtWeld,SMT,5,2,0.0,expand,
42406057,manualWeld,manualWeld,THT,1,0,0.0,expand,
41410800,smtWeld,smtWeld,SMT,20,6,0.0,expand,
42394438,smtWeld,smtWeld,SMT,2,0,0.0,expand,
42371755,smtWeld,smtWeld,SMT,15,4,0.0,expand,
42394399,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199121,smtWeld,smtWeld,SMT,2,0,0.0,expand,
19077566,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077589,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199128,smtWeld,smtWeld,SMT,15,4,0.0,expand,
19077531,smtWeld,smtWeld,SMT,5,4,0.0,expand,
7502729,smtWeld,smtWeld,SMT,10,4,0.0,expand,
18199127,smtWeld,smtWeld,SMT,15,4,0.0,expand,
19077579,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077579,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199184,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199189,smtWeld,smtWeld,SMT,2,0,0.0,expand,-55℃~+150℃ 120A 200V 50uA@200V 5A 950mV@5A Standalone SMC Schottky Diodes ROHS
18199116,smtWeld,smtWeld,SMT,15,4,0.0,expand,
18199192,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199195,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077552,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077561,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077561,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077582,smtWeld,smtWeld,SMT,5,2,0.0,expand,
17179589,smtWeld,smtWeld,SMT,10,4,0.0,expand,
19077545,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077558,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199114,smtWeld,smtWeld,SMT,15,4,0.0,expand,
18199181,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077509,smtWeld,smtWeld,SMT,15,4,0.0,expand,
19077526,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077526,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077584,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199187,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199085,smtWeld,smtWeld,SMT,15,4,0.0,expand,
14709,smtWeld,smtWeld,SMT,20,10,0.0,base,
109227,smtWeld,smtWeld,SMT,2,4,0.0,base,
115450,smtWeld,smtWeld,SMT,5,4,0.0,base,"-55℃~+110℃ 1 1.2V 200mW 2us 3.75kV 3us 400mV@8mA,2.4mA 50% 50mA 50mA 600% 6V 70V DC Phototransistor SOP-4-175mil Transistor, Photovoltaic Output Optoisolators ROHS"
720477,smtWeld,smtWeld,SMT,5,4,0.0,base,
109227,smtWeld,smtWeld,SMT,5,4,0.0,base,
18199188,smtWeld,smtWeld,SMT,2,0,0.0,expand,
18199179,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077585,smtWeld,smtWeld,SMT,5,2,0.0,expand,
19077551,smtWeld,smtWeld,SMT,5,4,0.0,expand,
19077551,smtWeld,smtWeld,SMT,15,4,0.0,expand,
18199163,smtWeld,smtWeld,SMT,5,2,0.0,expand,
89811,smtWeld,smtWeld,SMT,20,6,0.0,expand,
42432283,smtWeld,smtWeld,SMT,5,1,0.0,expand,
42432160,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199185,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199146,smtWeld,smtWeld,SMT,5,4,0.0,expand,
18199092,smtWeld,smtWeld,SMT,15,4,0.0,expand,
19077581,smtWeld,smtWeld,SMT,5,2,0.0,expand,
18199186,smtWeld,smtWeld,SMT,5,2,0.0,expand,100V 20uA@100V 2A 850mV@2A Standalone SMB Schottky Diodes ROHS
